year,categoria,pais,euros
2005,19,Turquía,0
2005,20,Turquía,0
2005,21,Turquía,0
2005,22,Turquía,0
2005,total,Turquía,1770
2005,1,Total,959155
2005,2,Total,165461
2005,3,Total,7323099
2005,4,Total,15923338
2005,5,Total,134085
2005,6,Total,43034143
2005,7,Total,0
2005,8,Total,35823862
2005,9,Total,464599
2005,10,Total,208170090
2005,11,Total,20863171
2005,12,Total,0
2005,13,Total,1770
2005,14,Total,1219622
2005,15,Total,84637051
2005,16,Total,44352
2005,17,Total,0
2005,18,Total,0
2005,19,Total,0
2005,20,Total,0
2005,21,Total,0
2005,22,Total,687999
2005,total,Total,419451797
2006,1,Alemania,630034
2006,2,Alemania,0
2006,3,Alemania,11500
2006,4,Alemania,21510861
2006,5,Alemania,1588665
2006,6,Alemania,26154357
2006,7,Alemania,0
2006,8,Alemania,56930
2006,9,Alemania,0
2006,10,Alemania,15024770
2006,11,Alemania,0
2006,12,Alemania,0
2006,13,Alemania,0
2006,14,Alemania,0
2006,15,Alemania,16244283
2006,16,Alemania,0
2006,17,Alemania,0
2006,18,Alemania,0
2006,19,Alemania,0
2006,20,Alemania,0
2006,21,Alemania,107113
2006,22,Alemania,0
2006,total,Alemania,81328513
2006,1,Andorra,11715
2006,2,Andorra,0
2006,3,Andorra,34068
2006,4,Andorra,0
2006,5,Andorra,0
2006,6,Andorra,0
2006,7,Andorra,0
2006,8,Andorra,0
2006,9,Andorra,0
2006,10,Andorra,0
2006,11,Andorra,0
2006,12,Andorra,0
2006,13,Andorra,0
2006,14,Andorra,0
2006,15,Andorra,0
2006,16,Andorra,0
2006,17,Andorra,0
2006,18,Andorra,0
2006,19,Andorra,0
2006,20,Andorra,0
2006,21,Andorra,0
2006,22,Andorra,0
2006,total,Andorra,45783
2006,1,Arabia Saudí,371700
2006,2,Arabia Saudí,16000
2006,3,Arabia Saudí,1308450
2006,4,Arabia Saudí,1390800
2006,5,Arabia Saudí,0
2006,6,Arabia Saudí,2764157
2006,7,Arabia Saudí,0
2006,8,Arabia Saudí,0
2006,9,Arabia Saudí,0
2006,10,Arabia Saudí,0
2006,11,Arabia Saudí,0
2006,12,Arabia Saudí,0
2006,13,Arabia Saudí,0
2006,14,Arabia Saudí,0
2006,15,Arabia Saudí,0
2006,16,Arabia Saudí,0
2006,17,Arabia Saudí,0
2006,18,Arabia Saudí,0
2006,19,Arabia Saudí,0
2006,20,Arabia Saudí,0
2006,21,Arabia Saudí,0
2006,22,Arabia Saudí,0
2006,total,Arabia Saudí,5851107
2006,1,Argentina,3200
2006,2,Argentina,0
2006,3,Argentina,0
2006,4,Argentina,0
2006,5,Argentina,0
2006,6,Argentina,0
2006,7,Argentina,0
2006,8,Argentina,0
2006,9,Argentina,0
2006,10,Argentina,0
2006,11,Argentina,0
2006,12,Argentina,0
2006,13,Argentina,0
2006,14,Argentina,0
2006,15,Argentina,0
2006,16,Argentina,0
2006,17,Argentina,0
2006,18,Argentina,0
2006,19,Argentina,0
2006,20,Argentina,0
2006,21,Argentina,0
2006,22,Argentina,0
2006,total,Argentina,3200
2006,1,Australia,0
2006,2,Australia,0
2006,3,Australia,0
2006,4,Australia,0
2006,5,Australia,0
2006,6,Australia,0
2006,7,Australia,0
2006,8,Australia,0
2006,9,Australia,210870
2006,10,Australia,0
2006,11,Australia,0
2006,12,Australia,0
2006,13,Australia,0
2006,14,Australia,0
2006,15,Australia,0
2006,16,Australia,0
2006,17,Australia,0
2006,18,Australia,0
2006,19,Australia,0
2006,20,Australia,0
2006,21,Australia,0
2006,22,Australia,8831471
2006,total,Australia,9042341
2006,1,Austria,0
2006,2,Austria,0
2006,3,Austria,1034200
2006,4,Austria,0
2006,5,Austria,0
2006,6,Austria,0
2006,7,Austria,0
2006,8,Austria,0
2006,9,Austria,0
2006,10,Austria,0
2006,11,Austria,0
2006,12,Austria,0
2006,13,Austria,0
2006,14,Austria,0
2006,15,Austria,0
2006,16,Austria,0
2006,17,Austria,0
2006,18,Austria,0
2006,19,Austria,0
2006,20,Austria,0
2006,21,Austria,0
2006,22,Austria,0
2006,total,Austria,1034200
2006,1,Bahrein,0
2006,2,Bahrein,0
2006,3,Bahrein,0
2006,4,Bahrein,702295
2006,5,Bahrein,0
2006,6,Bahrein,0
2006,7,Bahrein,0
2006,8,Bahrein,0
2006,9,Bahrein,0
2006,10,Bahrein,0
2006,11,Bahrein,0
2006,12,Bahrein,0
2006,13,Bahrein,0
2006,14,Bahrein,0
2006,15,Bahrein,0
2006,16,Bahrein,0
2006,17,Bahrein,0
2006,18,Bahrein,0
2006,19,Bahrein,0
2006,20,Bahrein,0
2006,21,Bahrein,0
2006,22,Bahrein,0
2006,total,Bahrein,702295
2006,1,Bélgica,6875
2006,2,Bélgica,0
2006,3,Bélgica,0
2006,4,Bélgica,1694062
2006,5,Bélgica,0
2006,6,Bélgica,0
2006,7,Bélgica,0
2006,8,Bélgica,0
2006,9,Bélgica,0
2006,10,Bélgica,0
2006,11,Bélgica,0
2006,12,Bélgica,0
2006,13,Bélgica,0
2006,14,Bélgica,0
2006,15,Bélgica,0
2006,16,Bélgica,0
2006,17,Bélgica,0
2006,18,Bélgica,0
2006,19,Bélgica,0
2006,20,Bélgica,0
2006,21,Bélgica,0
2006,22,Bélgica,0
2006,total,Bélgica,1700937
2006,1,Bolivia,0
2006,2,Bolivia,0
2006,3,Bolivia,0
2006,4,Bolivia,0
2006,5,Bolivia,0
2006,6,Bolivia,0
2006,7,Bolivia,0
2006,8,Bolivia,0
2006,9,Bolivia,0
2006,10,Bolivia,300000
2006,11,Bolivia,0
2006,12,Bolivia,0
2006,13,Bolivia,0
2006,14,Bolivia,0
2006,15,Bolivia,0
2006,16,Bolivia,0
2006,17,Bolivia,0
2006,18,Bolivia,0
2006,19,Bolivia,0
2006,20,Bolivia,0
2006,21,Bolivia,0
2006,22,Bolivia,0
2006,total,Bolivia,300000
2006,1,Botsuana,0
2006,2,Botsuana,0
2006,3,Botsuana,0
2006,4,Botsuana,0
2006,5,Botsuana,0
2006,6,Botsuana,0
2006,7,Botsuana,0
2006,8,Botsuana,0
2006,9,Botsuana,0
2006,10,Botsuana,0
2006,11,Botsuana,0
2006,12,Botsuana,0
2006,13,Botsuana,0
2006,14,Botsuana,0
2006,15,Botsuana,0
2006,16,Botsuana,0
2006,17,Botsuana,0
2006,18,Botsuana,0
2006,19,Botsuana,0
2006,20,Botsuana,0
2006,21,Botsuana,5973562
2006,22,Botsuana,0
2006,total,Botsuana,5973562
2006,1,Brasil,0
2006,2,Brasil,0
2006,3,Brasil,0
2006,4,Brasil,0
2006,5,Brasil,0
2006,6,Brasil,0
2006,7,Brasil,0
2006,8,Brasil,0
2006,9,Brasil,0
2006,10,Brasil,74051520
2006,11,Brasil,0
2006,12,Brasil,0
2006,13,Brasil,0
2006,14,Brasil,0
2006,15,Brasil,0
2006,16,Brasil,0
2006,17,Brasil,0
2006,18,Brasil,0
2006,19,Brasil,0
2006,20,Brasil,0
2006,21,Brasil,0
2006,22,Brasil,0
2006,total,Brasil,74051520
2006,1,Bulgaria,0
2006,2,Bulgaria,19993
2006,3,Bulgaria,0
2006,4,Bulgaria,0
2006,5,Bulgaria,0
2006,6,Bulgaria,0
2006,7,Bulgaria,0
2006,8,Bulgaria,0
2006,9,Bulgaria,0
2006,10,Bulgaria,0
2006,11,Bulgaria,0
2006,12,Bulgaria,0
2006,13,Bulgaria,0
2006,14,Bulgaria,0
2006,15,Bulgaria,0
2006,16,Bulgaria,0
2006,17,Bulgaria,0
2006,18,Bulgaria,0
2006,19,Bulgaria,0
2006,20,Bulgaria,0
2006,21,Bulgaria,0
2006,22,Bulgaria,0
2006,total,Bulgaria,19993
2006,1,Camerún,900
2006,2,Camerún,0
2006,3,Camerún,0
2006,4,Camerún,0
2006,5,Camerún,0
2006,6,Camerún,0
2006,7,Camerún,0
2006,8,Camerún,0
2006,9,Camerún,0
2006,10,Camerún,0
2006,11,Camerún,0
2006,12,Camerún,0
2006,13,Camerún,0
2006,14,Camerún,0
2006,15,Camerún,0
2006,16,Camerún,0
2006,17,Camerún,0
2006,18,Camerún,0
2006,19,Camerún,0
2006,20,Camerún,0
2006,21,Camerún,0
2006,22,Camerún,0
2006,total,Camerún,900
2006,1,Canadá,67012
2006,2,Canadá,0
2006,3,Canadá,0
2006,4,Canadá,1031850
2006,5,Canadá,0
2006,6,Canadá,0
2006,7,Canadá,0
2006,8,Canadá,0
2006,9,Canadá,0
2006,10,Canadá,0
2006,11,Canadá,0
2006,12,Canadá,0
2006,13,Canadá,0
2006,14,Canadá,0
2006,15,Canadá,0
2006,16,Canadá,0
2006,17,Canadá,0
2006,18,Canadá,0
2006,19,Canadá,0
2006,20,Canadá,0
2006,21,Canadá,0
2006,22,Canadá,0
2006,total,Canadá,1098862
2006,1,Chile,8520
2006,2,Chile,0
2006,3,Chile,3261
2006,4,Chile,454379
2006,5,Chile,0
2006,6,Chile,0
2006,7,Chile,0
2006,8,Chile,0
2006,9,Chile,178126595
2006,10,Chile,0
2006,11,Chile,0
2006,12,Chile,0
2006,13,Chile,0
2006,14,Chile,0
2006,15,Chile,0
2006,16,Chile,0
2006,17,Chile,0
2006,18,Chile,0
2006,19,Chile,0
2006,20,Chile,0
2006,21,Chile,0
2006,22,Chile,0
2006,total,Chile,178592755
2006,1,Corea del Sur,0
2006,2,Corea del Sur,0
2006,3,Corea del Sur,0
2006,4,Corea del Sur,0
2006,5,Corea del Sur,0
2006,6,Corea del Sur,0
2006,7,Corea del Sur,0
2006,8,Corea del Sur,0
2006,9,Corea del Sur,0
2006,10,Corea del Sur,48434
2006,11,Corea del Sur,0
2006,12,Corea del Sur,0
2006,13,Corea del Sur,0
2006,14,Corea del Sur,0
2006,15,Corea del Sur,0
2006,16,Corea del Sur,0
2006,17,Corea del Sur,0
2006,18,Corea del Sur,0
2006,19,Corea del Sur,0
2006,20,Corea del Sur,0
2006,21,Corea del Sur,0
2006,22,Corea del Sur,0
2006,total,Corea del Sur,48434
2006,1,Dinamarca,0
2006,2,Dinamarca,1348412
2006,3,Dinamarca,0
2006,4,Dinamarca,0
2006,5,Dinamarca,0
2006,6,Dinamarca,0
2006,7,Dinamarca,0
2006,8,Dinamarca,0
2006,9,Dinamarca,0
2006,10,Dinamarca,0
2006,11,Dinamarca,0
2006,12,Dinamarca,0
2006,13,Dinamarca,0
2006,14,Dinamarca,0
2006,15,Dinamarca,0
2006,16,Dinamarca,0
2006,17,Dinamarca,0
2006,18,Dinamarca,0
2006,19,Dinamarca,0
2006,20,Dinamarca,0
2006,21,Dinamarca,0
2006,22,Dinamarca,0
2006,total,Dinamarca,1348412
2006,1,Ecuador,0
2006,2,Ecuador,0
2006,3,Ecuador,216633
2006,4,Ecuador,0
2006,5,Ecuador,0
2006,6,Ecuador,0
2006,7,Ecuador,0
2006,8,Ecuador,0
2006,9,Ecuador,0
2006,10,Ecuador,0
2006,11,Ecuador,0
2006,12,Ecuador,0
2006,13,Ecuador,0
2006,14,Ecuador,0
2006,15,Ecuador,0
2006,16,Ecuador,0
2006,17,Ecuador,0
2006,18,Ecuador,0
2006,19,Ecuador,0
2006,20,Ecuador,0
2006,21,Ecuador,0
2006,22,Ecuador,0
2006,total,Ecuador,216633
2006,1,Egipto,113611
2006,2,Egipto,0
2006,3,Egipto,13576
2006,4,Egipto,0
2006,5,Egipto,0
2006,6,Egipto,0
2006,7,Egipto,0
2006,8,Egipto,41112
2006,9,Egipto,0
2006,10,Egipto,0
2006,11,Egipto,0
2006,12,Egipto,0
2006,13,Egipto,0
2006,14,Egipto,0
2006,15,Egipto,0
2006,16,Egipto,0
2006,17,Egipto,0
2006,18,Egipto,0
2006,19,Egipto,0
2006,20,Egipto,0
2006,21,Egipto,0
2006,22,Egipto,0
2006,total,Egipto,168299
2006,1,Emiratos Árabes Unidos,0
2006,2,Emiratos Árabes Unidos,38418
2006,3,Emiratos Árabes Unidos,0
2006,4,Emiratos Árabes Unidos,0
2006,5,Emiratos Árabes Unidos,0
2006,6,Emiratos Árabes Unidos,0
2006,7,Emiratos Árabes Unidos,0
2006,8,Emiratos Árabes Unidos,0
2006,9,Emiratos Árabes Unidos,0
2006,10,Emiratos Árabes Unidos,0
2006,11,Emiratos Árabes Unidos,0
2006,12,Emiratos Árabes Unidos,0
2006,13,Emiratos Árabes Unidos,0
2006,14,Emiratos Árabes Unidos,0
2006,15,Emiratos Árabes Unidos,0
2006,16,Emiratos Árabes Unidos,0
2006,17,Emiratos Árabes Unidos,0
2006,18,Emiratos Árabes Unidos,0
2006,19,Emiratos Árabes Unidos,0
2006,20,Emiratos Árabes Unidos,0
2006,21,Emiratos Árabes Unidos,0
2006,22,Emiratos Árabes Unidos,0
2006,total,Emiratos Árabes Unidos,38418
2006,1,Estados Unidos,1445377
2006,2,Estados Unidos,1255609
2006,3,Estados Unidos,423914
2006,4,Estados Unidos,3991614
2006,5,Estados Unidos,5046556
2006,6,Estados Unidos,268725
2006,7,Estados Unidos,0
2006,8,Estados Unidos,3182972
2006,9,Estados Unidos,0
2006,10,Estados Unidos,1487078
2006,11,Estados Unidos,24706
2006,12,Estados Unidos,0
2006,13,Estados Unidos,0
2006,14,Estados Unidos,0
2006,15,Estados Unidos,0
2006,16,Estados Unidos,0
2006,17,Estados Unidos,0
2006,18,Estados Unidos,0
2006,19,Estados Unidos,0
2006,20,Estados Unidos,0
2006,21,Estados Unidos,0
2006,22,Estados Unidos,0
2006,total,Estados Unidos,17126551
2006,1,Finlandia,3080
2006,2,Finlandia,0
2006,3,Finlandia,0
2006,4,Finlandia,1480606
2006,5,Finlandia,0
2006,6,Finlandia,0
2006,7,Finlandia,0
2006,8,Finlandia,0
2006,9,Finlandia,0
2006,10,Finlandia,0
2006,11,Finlandia,0
2006,12,Finlandia,0
2006,13,Finlandia,0
2006,14,Finlandia,0
2006,15,Finlandia,0
2006,16,Finlandia,20856
2006,17,Finlandia,0
2006,18,Finlandia,0
2006,19,Finlandia,0
2006,20,Finlandia,0
2006,21,Finlandia,0
2006,22,Finlandia,0
2006,total,Finlandia,1504542
2006,1,Francia,36640
2006,2,Francia,2000
2006,3,Francia,0
2006,4,Francia,1643165
2006,5,Francia,0
2006,6,Francia,0
2006,7,Francia,0
2006,8,Francia,6371891
2006,9,Francia,0
2006,10,Francia,1401487
2006,11,Francia,1034605
2006,12,Francia,0
2006,13,Francia,0
2006,14,Francia,0
2006,15,Francia,0
2006,16,Francia,0
2006,17,Francia,0
2006,18,Francia,0
2006,19,Francia,0
2006,20,Francia,0
2006,21,Francia,0
2006,22,Francia,0
2006,total,Francia,10489788
2006,1,Grecia,558281
2006,2,Grecia,0
2006,3,Grecia,0
2006,4,Grecia,0
2006,5,Grecia,0
2006,6,Grecia,0
2006,7,Grecia,0
2006,8,Grecia,22275692
2006,9,Grecia,0
2006,10,Grecia,0
2006,11,Grecia,0
2006,12,Grecia,0
2006,13,Grecia,0
2006,14,Grecia,0
2006,15,Grecia,0
2006,16,Grecia,0
2006,17,Grecia,0
2006,18,Grecia,0
2006,19,Grecia,0
2006,20,Grecia,0
2006,21,Grecia,0
2006,22,Grecia,0
2006,total,Grecia,22833973
2006,1,Hungría,2434
2006,2,Hungría,0
2006,3,Hungría,0
2006,4,Hungría,0
2006,5,Hungría,0
2006,6,Hungría,0
2006,7,Hungría,0
2006,8,Hungría,0
2006,9,Hungría,0
2006,10,Hungría,0
2006,11,Hungría,0
2006,12,Hungría,0
2006,13,Hungría,0
2006,14,Hungría,0
2006,15,Hungría,0
2006,16,Hungría,0
2006,17,Hungría,0
2006,18,Hungría,0
2006,19,Hungría,0
2006,20,Hungría,0
2006,21,Hungría,0
2006,22,Hungría,0
2006,total,Hungría,2434
2006,1,India,0
2006,2,India,1645600
2006,3,India,0
2006,4,India,0
2006,5,India,0
2006,6,India,0
2006,7,India,0
2006,8,India,0
2006,9,India,0
2006,10,India,0
2006,11,India,0
2006,12,India,0
2006,13,India,0
2006,14,India,0
2006,15,India,0
2006,16,India,0
2006,17,India,0
2006,18,India,0
2006,19,India,0
2006,20,India,0
2006,21,India,0
2006,22,India,0
2006,total,India,1645600
2006,1,Indonesia,37643
2006,2,Indonesia,0
2006,3,Indonesia,0
2006,4,Indonesia,2010984
2006,5,Indonesia,0
2006,6,Indonesia,0
2006,7,Indonesia,0
2006,8,Indonesia,0
2006,9,Indonesia,0
2006,10,Indonesia,0
2006,11,Indonesia,0
2006,12,Indonesia,0
2006,13,Indonesia,0
2006,14,Indonesia,0
2006,15,Indonesia,0
2006,16,Indonesia,0
2006,17,Indonesia,0
2006,18,Indonesia,0
2006,19,Indonesia,0
2006,20,Indonesia,0
2006,21,Indonesia,0
2006,22,Indonesia,0
2006,total,Indonesia,2048627
2006,1,Israel,74905
2006,2,Israel,0
2006,3,Israel,0
2006,4,Israel,155253
2006,5,Israel,0
2006,6,Israel,0
2006,7,Israel,0
2006,8,Israel,50760
2006,9,Israel,0
2006,10,Israel,0
2006,11,Israel,0
2006,12,Israel,0
2006,13,Israel,0
2006,14,Israel,0
2006,15,Israel,160417
2006,16,Israel,0
2006,17,Israel,0
2006,18,Israel,0
2006,19,Israel,0
2006,20,Israel,0
2006,21,Israel,0
2006,22,Israel,0
2006,total,Israel,441335
2006,1,Italia,3084
2006,2,Italia,0
2006,3,Italia,28000
2006,4,Italia,28500
2006,5,Italia,0
2006,6,Italia,0
2006,7,Italia,0
2006,8,Italia,0
2006,9,Italia,0
2006,10,Italia,10674403
2006,11,Italia,4140705
2006,12,Italia,0
2006,13,Italia,0
2006,14,Italia,0
2006,15,Italia,18625322
2006,16,Italia,0
2006,17,Italia,0
2006,18,Italia,0
2006,19,Italia,0
2006,20,Italia,0
2006,21,Italia,0
2006,22,Italia,0
2006,total,Italia,33500014
2006,1,Jordania,0
2006,2,Jordania,0
2006,3,Jordania,0
2006,4,Jordania,0
2006,5,Jordania,0
2006,6,Jordania,0
2006,7,Jordania,0
2006,8,Jordania,0
2006,9,Jordania,0
2006,10,Jordania,600000
2006,11,Jordania,0
2006,12,Jordania,0
2006,13,Jordania,0
2006,14,Jordania,0
2006,15,Jordania,0
2006,16,Jordania,0
2006,17,Jordania,0
2006,18,Jordania,0
2006,19,Jordania,0
2006,20,Jordania,0
2006,21,Jordania,0
2006,22,Jordania,0
2006,total,Jordania,600000
2006,1,Kirguistán,700
2006,2,Kirguistán,0
2006,3,Kirguistán,0
2006,4,Kirguistán,0
2006,5,Kirguistán,0
2006,6,Kirguistán,0
2006,7,Kirguistán,0
2006,8,Kirguistán,0
2006,9,Kirguistán,0
2006,10,Kirguistán,0
2006,11,Kirguistán,0
2006,12,Kirguistán,0
2006,13,Kirguistán,0
2006,14,Kirguistán,0
2006,15,Kirguistán,0
2006,16,Kirguistán,0
2006,17,Kirguistán,0
2006,18,Kirguistán,0
2006,19,Kirguistán,0
2006,20,Kirguistán,0
2006,21,Kirguistán,0
2006,22,Kirguistán,0
2006,total,Kirguistán,700
2006,1,Libia,0
2006,2,Libia,25953
2006,3,Libia,0
2006,4,Libia,0
2006,5,Libia,0
2006,6,Libia,0
2006,7,Libia,0
2006,8,Libia,0
2006,9,Libia,0
2006,10,Libia,0
2006,11,Libia,0
2006,12,Libia,0
2006,13,Libia,0
2006,14,Libia,0
2006,15,Libia,0
2006,16,Libia,0
2006,17,Libia,0
2006,18,Libia,0
2006,19,Libia,0
2006,20,Libia,0
2006,21,Libia,0
2006,22,Libia,0
2006,total,Libia,25953
2006,1,Liechtenstein,400
2006,2,Liechtenstein,0
2006,3,Liechtenstein,0
2006,4,Liechtenstein,0
2006,5,Liechtenstein,0
2006,6,Liechtenstein,0
2006,7,Liechtenstein,0
2006,8,Liechtenstein,0
2006,9,Liechtenstein,0
2006,10,Liechtenstein,0
2006,11,Liechtenstein,0
2006,12,Liechtenstein,0
2006,13,Liechtenstein,0
2006,14,Liechtenstein,0
2006,15,Liechtenstein,0
2006,16,Liechtenstein,0
2006,17,Liechtenstein,0
2006,18,Liechtenstein,0
2006,19,Liechtenstein,0
2006,20,Liechtenstein,0
2006,21,Liechtenstein,0
2006,22,Liechtenstein,0
2006,total,Liechtenstein,400
2006,1,Luxemburgo,0
2006,2,Luxemburgo,0
2006,3,Luxemburgo,0
2006,4,Luxemburgo,23469
2006,5,Luxemburgo,0
2006,6,Luxemburgo,25738
2006,7,Luxemburgo,0
2006,8,Luxemburgo,0
2006,9,Luxemburgo,0
2006,10,Luxemburgo,0
2006,11,Luxemburgo,0
2006,12,Luxemburgo,0
2006,13,Luxemburgo,0
2006,14,Luxemburgo,0
2006,15,Luxemburgo,0
2006,16,Luxemburgo,0
2006,17,Luxemburgo,0
2006,18,Luxemburgo,0
2006,19,Luxemburgo,0
2006,20,Luxemburgo,0
2006,21,Luxemburgo,0
2006,22,Luxemburgo,0
2006,total,Luxemburgo,49207
2006,1,Malasia,22810
2006,2,Malasia,0
2006,3,Malasia,3982
2006,4,Malasia,0
2006,5,Malasia,36035
2006,6,Malasia,0
2006,7,Malasia,0
2006,8,Malasia,0
2006,9,Malasia,0
2006,10,Malasia,0
2006,11,Malasia,0
2006,12,Malasia,0
2006,13,Malasia,0
2006,14,Malasia,0
2006,15,Malasia,0
2006,16,Malasia,0
2006,17,Malasia,0
2006,18,Malasia,0
2006,19,Malasia,0
2006,20,Malasia,0
2006,21,Malasia,0
2006,22,Malasia,0
2006,total,Malasia,62827
2006,1,Marruecos,0
2006,2,Marruecos,0
2006,3,Marruecos,556200
2006,4,Marruecos,6922200
2006,5,Marruecos,0
2006,6,Marruecos,8720000
2006,7,Marruecos,0
2006,8,Marruecos,0
2006,9,Marruecos,0
2006,10,Marruecos,600022
2006,11,Marruecos,0
2006,12,Marruecos,0
2006,13,Marruecos,25922
2006,14,Marruecos,0
2006,15,Marruecos,0
2006,16,Marruecos,0
2006,17,Marruecos,0
2006,18,Marruecos,0
2006,19,Marruecos,0
2006,20,Marruecos,0
2006,21,Marruecos,0
2006,22,Marruecos,0
2006,total,Marruecos,16824344
2006,1,México,5300
2006,2,México,0
2006,3,México,0
2006,4,México,0
2006,5,México,0
2006,6,México,0
2006,7,México,0
2006,8,México,0
2006,9,México,0
2006,10,México,0
2006,11,México,0
2006,12,México,0
2006,13,México,0
2006,14,México,0
2006,15,México,0
2006,16,México,0
2006,17,México,0
2006,18,México,0
2006,19,México,0
2006,20,México,0
2006,21,México,0
2006,22,México,0
2006,total,México,5300
2006,1,Noruega,0
2006,2,Noruega,0
2006,3,Noruega,1834281
2006,4,Noruega,589216
2006,5,Noruega,0
2006,6,Noruega,0
2006,7,Noruega,0
2006,8,Noruega,56420
2006,9,Noruega,267421178
2006,10,Noruega,0
2006,11,Noruega,0
2006,12,Noruega,0
2006,13,Noruega,0
2006,14,Noruega,0
2006,15,Noruega,0
2006,16,Noruega,0
2006,17,Noruega,0
2006,18,Noruega,0
2006,19,Noruega,0
2006,20,Noruega,0
2006,21,Noruega,0
2006,22,Noruega,0
2006,total,Noruega,269901095
2006,1,Nueva Zelanda,0
2006,2,Nueva Zelanda,0
2006,3,Nueva Zelanda,0
2006,4,Nueva Zelanda,0
2006,5,Nueva Zelanda,0
2006,6,Nueva Zelanda,0
2006,7,Nueva Zelanda,0
2006,8,Nueva Zelanda,0
2006,9,Nueva Zelanda,0
2006,10,Nueva Zelanda,0
2006,11,Nueva Zelanda,5972535
2006,12,Nueva Zelanda,0
2006,13,Nueva Zelanda,0
2006,14,Nueva Zelanda,0
2006,15,Nueva Zelanda,0
2006,16,Nueva Zelanda,0
2006,17,Nueva Zelanda,0
2006,18,Nueva Zelanda,0
2006,19,Nueva Zelanda,0
2006,20,Nueva Zelanda,0
2006,21,Nueva Zelanda,0
2006,22,Nueva Zelanda,0
2006,total,Nueva Zelanda,5972535
2006,1,Omán,0
2006,2,Omán,0
2006,3,Omán,0
2006,4,Omán,0
2006,5,Omán,83284
2006,6,Omán,11725
2006,7,Omán,0
2006,8,Omán,0
2006,9,Omán,0
2006,10,Omán,0
2006,11,Omán,0
2006,12,Omán,0
2006,13,Omán,0
2006,14,Omán,0
2006,15,Omán,0
2006,16,Omán,0
2006,17,Omán,0
2006,18,Omán,0
2006,19,Omán,0
2006,20,Omán,0
2006,21,Omán,0
2006,22,Omán,0
2006,total,Omán,95009
2006,1,Países Bajos,0
2006,2,Países Bajos,0
2006,3,Países Bajos,0
2006,4,Países Bajos,861746
2006,5,Países Bajos,0
2006,6,Países Bajos,0
2006,7,Países Bajos,0
2006,8,Países Bajos,0
2006,9,Países Bajos,0
2006,10,Países Bajos,0
2006,11,Países Bajos,0
2006,12,Países Bajos,0
2006,13,Países Bajos,0
2006,14,Países Bajos,0
2006,15,Países Bajos,0
2006,16,Países Bajos,0
2006,17,Países Bajos,0
2006,18,Países Bajos,0
2006,19,Países Bajos,0
2006,20,Países Bajos,0
2006,21,Países Bajos,0
2006,22,Países Bajos,0
2006,total,Países Bajos,861746
2006,1,Pakistán,0
2006,2,Pakistán,0
2006,3,Pakistán,0
2006,4,Pakistán,1037780
2006,5,Pakistán,0
2006,6,Pakistán,0
2006,7,Pakistán,0
2006,8,Pakistán,0
2006,9,Pakistán,0
2006,10,Pakistán,0
2006,11,Pakistán,0
2006,12,Pakistán,0
2006,13,Pakistán,0
2006,14,Pakistán,0
2006,15,Pakistán,0
2006,16,Pakistán,0
2006,17,Pakistán,0
2006,18,Pakistán,0
2006,19,Pakistán,0
2006,20,Pakistán,0
2006,21,Pakistán,0
2006,22,Pakistán,0
2006,total,Pakistán,1037780
2006,1,Perú,0
2006,2,Perú,0
2006,3,Perú,0
2006,4,Perú,0
2006,5,Perú,0
2006,6,Perú,145691
2006,7,Perú,0
2006,8,Perú,0
2006,9,Perú,0
2006,10,Perú,0
2006,11,Perú,0
2006,12,Perú,0
2006,13,Perú,0
2006,14,Perú,0
2006,15,Perú,0
2006,16,Perú,0
2006,17,Perú,0
2006,18,Perú,0
2006,19,Perú,0
2006,20,Perú,0
2006,21,Perú,0
2006,22,Perú,0
2006,total,Perú,145691
2006,1,Polonia,0
2006,2,Polonia,0
2006,3,Polonia,200
2006,4,Polonia,0
2006,5,Polonia,0
2006,6,Polonia,0
2006,7,Polonia,0
2006,8,Polonia,0
2006,9,Polonia,0
2006,10,Polonia,68234
2006,11,Polonia,0
2006,12,Polonia,0
2006,13,Polonia,0
2006,14,Polonia,0
2006,15,Polonia,0
2006,16,Polonia,0
2006,17,Polonia,0
2006,18,Polonia,0
2006,19,Polonia,0
2006,20,Polonia,0
2006,21,Polonia,0
2006,22,Polonia,0
2006,total,Polonia,68434
2006,1,Portugal,182118
2006,2,Portugal,0
2006,3,Portugal,44998
2006,4,Portugal,16670
2006,5,Portugal,0
2006,6,Portugal,0
2006,7,Portugal,0
2006,8,Portugal,17698
2006,9,Portugal,0
2006,10,Portugal,0
2006,11,Portugal,0
2006,12,Portugal,0
2006,13,Portugal,0
2006,14,Portugal,0
2006,15,Portugal,0
2006,16,Portugal,0
2006,17,Portugal,0
2006,18,Portugal,0
2006,19,Portugal,0
